id_nodo,en_triangulo,comparte_contacto,representante_compartido,componente_cerrado,banderas_rojas
P-17108,0.0,0.0,0.0,0.0,0.0
N-28600,0.0,0.0,0.0,0.0,0.0
P-23403,0.0,0.0,0.0,0.0,0.0
P-47634,0.0,0.0,0.0,0.0,0.0
N-11275,0.0,0.0,0.0,0.0,0.0
N-30758,0.0,0.0,0.0,0.0,0.0
P-30120,0.0,1.0,1.0,0.0,0.5
P-10940,1.0,0.0,0.0,0.0,0.25
P-06611,0.0,1.0,0.0,0.0,0.25
N-04270,0.0,1.0,1.0,0.0,0.5
P-29986,0.0,1.0,1.0,0.0,0.5
P-38879,0.0,0.0,0.0,0.0,0.0
P-48115,0.0,0.0,0.0,0.0,0.0
P-16921,0.0,0.0,0.0,0.0,0.0
P-10829,0.0,0.0,0.0,0.0,0.0
P-28651,0.0,0.0,0.0,0.0,0.0
P-16443,0.0,0.0,0.0,0.0,0.0
N-12741,0.0,0.0,0.0,0.0,0.0
P-40966,0.0,0.0,0.0,0.0,0.0
P-40354,0.0,0.0,0.0,0.0,0.0
P-07459,0.0,0.0,0.0,0.0,0.0
UT-45656,0.0,0.0,0.0,0.0,0.0
N-09392,0.0,0.0,0.0,0.0,0.0
P-30715,0.0,1.0,0.0,0.0,0.25
N-31056,0.0,0.0,0.0,0.0,0.0
P-23812,0.0,0.0,0.0,0.0,0.0
N-27271,0.0,0.0,0.0,0.0,0.0
N-25787,0.0,0.0,0.0,0.0,0.0
P-36227,0.0,0.0,0.0,0.0,0.0
P-32400,0.0,0.0,0.0,0.0,0.0
P-24626,0.0,0.0,0.0,0.0,0.0
P-48278,0.0,0.0,0.0,0.0,0.0
N-28907,0.0,0.0,0.0,0.0,0.0
P-06307,0.0,0.0,0.0,0.0,0.0
N-01353,0.0,0.0,0.0,0.0,0.0
UT-12971,1.0,1.0,1.0,0.0,0.75
UT-20234,1.0,1.0,0.0,0.0,0.5
P-32591,0.0,0.0,0.0,0.0,0.0
N-05628,0.0,0.0,0.0,0.0,0.0
N-26248,0.0,0.0,0.0,0.0,0.0
N-16340,0.0,0.0,0.0,0.0,0.0
P-31887,0.0,0.0,0.0,0.0,0.0
N-07264,0.0,0.0,0.0,0.0,0.0
N-20886,0.0,0.0,0.0,0.0,0.0
UT-12296,1.0,0.0,0.0,0.0,0.25
N-33781,0.0,0.0,0.0,0.0,0.0
P-32950,0.0,0.0,0.0,0.0,0.0
N-25667,0.0,0.0,0.0,0.0,0.0
N-01188,0.0,0.0,0.0,0.0,0.0
N-14888,0.0,0.0,0.0,0.0,0.0
P-43675,0.0,1.0,0.0,0.0,0.25
N-26346,0.0,0.0,0.0,0.0,0.0
N-18969,0.0,0.0,0.0,0.0,0.0
P-06973,0.0,0.0,0.0,0.0,0.0
N-36164,0.0,0.0,0.0,0.0,0.0
N-13672,0.0,0.0,0.0,0.0,0.0
P-30905,0.0,0.0,0.0,0.0,0.0
N-35067,0.0,0.0,0.0,0.0,0.0
P-34818,0.0,0.0,0.0,0.0,0.0
P-50148,0.0,0.0,0.0,0.0,0.0
N-17914,0.0,0.0,0.0,0.0,0.0
P-40194,0.0,1.0,0.0,0.0,0.25
N-15605,0.0,0.0,0.0,0.0,0.0
N-26385,0.0,1.0,0.0,0.0,0.25
P-14393,0.0,0.0,0.0,0.0,0.0
P-10657,0.0,0.0,0.0,0.0,0.0
N-12357,0.0,0.0,0.0,0.0,0.0
P-02231,0.0,0.0,0.0,0.0,0.0
N-27101,0.0,0.0,0.0,0.0,0.0
P-03998,0.0,0.0,0.0,0.0,0.0
N-06880,0.0,0.0,0.0,0.0,0.0
N-07493,0.0,0.0,0.0,0.0,0.0
P-41178,0.0,0.0,0.0,0.0,0.0
N-09155,0.0,0.0,0.0,0.0,0.0
N-24583,0.0,0.0,0.0,0.0,0.0
N-07363,0.0,0.0,0.0,0.0,0.0
UT-36463,1.0,1.0,0.0,0.0,0.5
P-27440,0.0,0.0,0.0,0.0,0.0
P-09579,0.0,1.0,0.0,0.0,0.25
N-29444,0.0,0.0,0.0,0.0,0.0
N-08667,0.0,0.0,0.0,0.0,0.0
P-12276,0.0,0.0,1.0,0.0,0.25
P-30051,0.0,0.0,0.0,0.0,0.0
P-44668,0.0,0.0,0.0,0.0,0.0
P-07298,0.0,0.0,0.0,0.0,0.0
P-36027,0.0,0.0,0.0,0.0,0.0
P-33689,0.0,0.0,0.0,0.0,0.0
P-37520,0.0,0.0,0.0,0.0,0.0
UT-42437,0.0,0.0,0.0,0.0,0.0
P-00410,0.0,0.0,0.0,0.0,0.0
P-45966,0.0,0.0,0.0,0.0,0.0
N-12947,0.0,0.0,0.0,0.0,0.0
P-05667,0.0,0.0,0.0,0.0,0.0
P-05022,0.0,0.0,0.0,0.0,0.0
P-14207,0.0,0.0,0.0,0.0,0.0
N-08558,0.0,0.0,0.0,0.0,0.0
N-15907,0.0,0.0,0.0,0.0,0.0
P-34430,0.0,0.0,0.0,0.0,0.0
P-00703,0.0,0.0,0.0,0.0,0.0
P-21058,0.0,0.0,0.0,0.0,0.0
P-19637,0.0,0.0,0.0,0.0,0.0
N-37223,0.0,0.0,0.0,0.0,0.0
N-02846,0.0,0.0,0.0,0.0,0.0
N-15274,0.0,0.0,0.0,0.0,0.0
P-27918,0.0,0.0,0.0,0.0,0.0
N-03068,0.0,0.0,0.0,0.0,0.0
N-19986,0.0,0.0,0.0,0.0,0.0
N-28927,0.0,0.0,0.0,0.0,0.0
N-26190,0.0,0.0,0.0,0.0,0.0
P-47563,0.0,0.0,0.0,0.0,0.0
N-18462,0.0,0.0,0.0,0.0,0.0
P-00084,0.0,0.0,0.0,0.0,0.0
N-34634,0.0,0.0,0.0,0.0,0.0
N-34713,0.0,1.0,0.0,0.0,0.25
P-42229,0.0,1.0,0.0,0.0,0.25
N-34662,0.0,0.0,0.0,0.0,0.0
N-17520,0.0,0.0,0.0,0.0,0.0
P-45583,0.0,0.0,0.0,0.0,0.0
P-08176,0.0,0.0,0.0,0.0,0.0
P-00118,0.0,0.0,0.0,0.0,0.0
N-10192,0.0,0.0,0.0,0.0,0.0
P-05783,0.0,0.0,0.0,0.0,0.0
P-02344,0.0,0.0,0.0,0.0,0.0
N-06023,0.0,0.0,0.0,0.0,0.0
N-14725,0.0,0.0,0.0,0.0,0.0
P-02921,0.0,0.0,0.0,0.0,0.0
P-09040,0.0,1.0,0.0,0.0,0.25
P-51039,0.0,1.0,1.0,0.0,0.5
P-40755,0.0,0.0,0.0,0.0,0.0
P-39290,0.0,0.0,0.0,0.0,0.0
P-50706,0.0,1.0,0.0,0.0,0.25
N-14257,0.0,0.0,0.0,0.0,0.0
P-07640,0.0,0.0,0.0,0.0,0.0
UT-24131,0.0,1.0,0.0,0.0,0.25
P-31430,0.0,0.0,0.0,0.0,0.0
N-31305,0.0,0.0,0.0,0.0,0.0
P-46311,0.0,0.0,0.0,0.0,0.0
P-06256,0.0,0.0,0.0,0.0,0.0
P-25252,0.0,0.0,0.0,0.0,0.0
N-29620,0.0,0.0,0.0,0.0,0.0
P-26550,0.0,0.0,0.0,0.0,0.0
P-31345,0.0,0.0,0.0,0.0,0.0
N-01567,0.0,0.0,0.0,0.0,0.0
P-26715,0.0,0.0,0.0,0.0,0.0
P-43679,0.0,0.0,0.0,0.0,0.0
N-19035,0.0,0.0,0.0,0.0,0.0
N-06783,0.0,0.0,0.0,0.0,0.0
N-24457,0.0,0.0,0.0,0.0,0.0
P-16144,0.0,0.0,0.0,0.0,0.0
N-05234,0.0,0.0,0.0,0.0,0.0
P-39931,0.0,0.0,0.0,0.0,0.0
P-34737,0.0,0.0,0.0,0.0,0.0
P-42241,0.0,0.0,0.0,0.0,0.0
P-42145,0.0,0.0,0.0,0.0,0.0
N-17701,0.0,0.0,0.0,0.0,0.0
N-08487,0.0,0.0,0.0,0.0,0.0
N-24708,0.0,0.0,0.0,0.0,0.0
N-29539,0.0,0.0,0.0,0.0,0.0
N-30820,0.0,0.0,0.0,0.0,0.0
P-38728,0.0,0.0,0.0,0.0,0.0
P-29118,0.0,0.0,0.0,0.0,0.0
P-34100,0.0,1.0,0.0,0.0,0.25
N-03575,0.0,0.0,0.0,0.0,0.0
N-33720,0.0,0.0,0.0,0.0,0.0
P-26534,0.0,0.0,0.0,0.0,0.0
P-30689,0.0,0.0,0.0,0.0,0.0
N-26082,0.0,0.0,0.0,0.0,0.0
P-46149,0.0,0.0,0.0,0.0,0.0
N-17443,0.0,0.0,0.0,0.0,0.0
P-11742,0.0,0.0,0.0,0.0,0.0
N-05558,0.0,0.0,0.0,0.0,0.0
N-10476,1.0,0.0,0.0,0.0,0.25
P-07949,1.0,1.0,1.0,0.0,0.75
N-03252,0.0,0.0,1.0,0.0,0.25
P-25863,0.0,0.0,0.0,0.0,0.0
P-17885,0.0,0.0,0.0,0.0,0.0
N-25099,0.0,0.0,0.0,0.0,0.0
UT-14746,1.0,1.0,0.0,0.0,0.5
UT-32986,0.0,1.0,0.0,0.0,0.25
P-12615,0.0,0.0,0.0,0.0,0.0
N-30466,0.0,0.0,0.0,0.0,0.0
P-10322,0.0,0.0,0.0,0.0,0.0
P-02851,1.0,1.0,0.0,0.0,0.5
UT-27777,1.0,1.0,0.0,0.0,0.5
P-18944,0.0,0.0,0.0,0.0,0.0
P-37780,0.0,0.0,0.0,0.0,0.0
N-11991,0.0,0.0,0.0,0.0,0.0
P-19742,0.0,0.0,0.0,0.0,0.0
P-28984,0.0,0.0,0.0,0.0,0.0
P-08358,0.0,0.0,0.0,0.0,0.0
N-15269,0.0,0.0,0.0,0.0,0.0
P-39768,0.0,0.0,0.0,0.0,0.0
P-18270,0.0,0.0,0.0,0.0,0.0
P-46013,0.0,0.0,0.0,0.0,0.0
P-44533,0.0,0.0,0.0,0.0,0.0
N-04606,0.0,0.0,0.0,0.0,0.0
N-35315,0.0,0.0,0.0,0.0,0.0
P-25884,0.0,0.0,0.0,0.0,0.0
N-18999,0.0,0.0,0.0,0.0,0.0
P-46120,1.0,0.0,1.0,0.0,0.5
N-20954,0.0,0.0,0.0,0.0,0.0
P-22189,0.0,0.0,0.0,0.0,0.0
N-19944,0.0,0.0,0.0,0.0,0.0
N-19893,0.0,0.0,0.0,0.0,0.0
N-14394,0.0,0.0,0.0,0.0,0.0
P-13949,0.0,0.0,0.0,0.0,0.0
P-27537,0.0,0.0,0.0,0.0,0.0
N-23627,0.0,0.0,0.0,0.0,0.0
P-28557,0.0,0.0,0.0,0.0,0.0
P-11415,0.0,0.0,0.0,0.0,0.0
N-14091,0.0,0.0,0.0,0.0,0.0
P-41784,0.0,0.0,0.0,0.0,0.0
P-38784,0.0,0.0,0.0,0.0,0.0
N-30797,0.0,0.0,0.0,0.0,0.0
P-19703,0.0,0.0,0.0,0.0,0.0
N-26576,0.0,0.0,0.0,0.0,0.0
UT-7265,0.0,1.0,0.0,0.0,0.25
P-41319,0.0,0.0,0.0,0.0,0.0
N-24671,0.0,1.0,0.0,0.0,0.25
P-21707,0.0,0.0,0.0,0.0,0.0
UT-40727,1.0,1.0,0.0,0.0,0.5
P-33215,0.0,0.0,0.0,0.0,0.0
UT-27249,0.0,0.0,0.0,1.0,0.25
P-02629,0.0,0.0,1.0,0.0,0.25
P-47730,0.0,0.0,0.0,0.0,0.0
P-04341,0.0,1.0,1.0,0.0,0.5
P-45405,0.0,0.0,0.0,0.0,0.0
P-04317,0.0,0.0,0.0,0.0,0.0
N-11681,0.0,0.0,0.0,0.0,0.0
P-29902,0.0,0.0,0.0,0.0,0.0
N-34640,0.0,0.0,0.0,0.0,0.0
N-27824,0.0,1.0,0.0,0.0,0.25
P-38942,0.0,1.0,0.0,0.0,0.25
P-27169,0.0,0.0,0.0,0.0,0.0
P-01756,0.0,0.0,0.0,0.0,0.0
N-10335,0.0,0.0,0.0,0.0,0.0
N-01349,0.0,0.0,0.0,0.0,0.0
P-16099,0.0,0.0,0.0,0.0,0.0
N-22325,0.0,0.0,0.0,0.0,0.0
N-01844,0.0,0.0,0.0,0.0,0.0
P-12730,0.0,0.0,0.0,0.0,0.0
N-27876,0.0,0.0,0.0,0.0,0.0
N-17613,0.0,0.0,0.0,0.0,0.0
P-33248,0.0,0.0,0.0,0.0,0.0
N-20736,0.0,0.0,0.0,0.0,0.0
N-02958,0.0,0.0,0.0,0.0,0.0
N-03630,0.0,0.0,0.0,0.0,0.0
N-34405,0.0,0.0,0.0,0.0,0.0
P-26954,0.0,0.0,0.0,0.0,0.0
N-22122,0.0,1.0,0.0,0.0,0.25
P-11187,0.0,0.0,0.0,0.0,0.0
P-45737,0.0,0.0,0.0,0.0,0.0
P-01509,0.0,1.0,0.0,0.0,0.25
N-01798,0.0,0.0,0.0,0.0,0.0
P-33933,0.0,0.0,0.0,0.0,0.0
P-14537,0.0,0.0,0.0,0.0,0.0
N-27260,0.0,1.0,0.0,0.0,0.25
P-13916,0.0,0.0,0.0,0.0,0.0
N-31859,0.0,0.0,0.0,0.0,0.0
N-31352,0.0,0.0,0.0,0.0,0.0
N-22215,0.0,0.0,0.0,0.0,0.0
N-02116,0.0,0.0,0.0,0.0,0.0
P-46662,0.0,0.0,0.0,0.0,0.0
P-02829,0.0,0.0,0.0,0.0,0.0
P-17432,0.0,0.0,0.0,0.0,0.0
P-16709,0.0,0.0,0.0,0.0,0.0
N-36652,0.0,0.0,0.0,0.0,0.0
P-35783,0.0,0.0,0.0,0.0,0.0
P-01731,0.0,0.0,0.0,0.0,0.0
P-19394,0.0,0.0,0.0,0.0,0.0
N-04266,0.0,0.0,0.0,0.0,0.0
P-06787,0.0,0.0,0.0,0.0,0.0
P-35825,0.0,0.0,0.0,0.0,0.0
UT-39098,0.0,1.0,0.0,0.0,0.25
P-03747,0.0,0.0,0.0,0.0,0.0
N-04519,0.0,1.0,0.0,0.0,0.25
P-20472,0.0,0.0,0.0,0.0,0.0
P-31308,0.0,0.0,0.0,0.0,0.0
P-01173,0.0,1.0,1.0,0.0,0.5
P-22814,0.0,0.0,0.0,0.0,0.0
N-18538,0.0,0.0,0.0,0.0,0.0
N-32754,0.0,0.0,0.0,0.0,0.0
UT-5593,1.0,1.0,0.0,0.0,0.5
P-29580,0.0,0.0,0.0,0.0,0.0
P-33191,0.0,0.0,0.0,0.0,0.0
N-30971,0.0,0.0,0.0,0.0,0.0
P-05207,0.0,0.0,0.0,0.0,0.0
P-31857,0.0,0.0,0.0,0.0,0.0
P-04834,0.0,1.0,1.0,0.0,0.5
N-17676,1.0,1.0,0.0,0.0,0.5
P-29334,0.0,0.0,0.0,0.0,0.0
P-01226,0.0,0.0,0.0,0.0,0.0
N-34523,0.0,0.0,0.0,0.0,0.0
N-05139,0.0,0.0,0.0,0.0,0.0
P-01405,0.0,0.0,0.0,0.0,0.0
N-09783,0.0,0.0,0.0,0.0,0.0
P-21867,0.0,0.0,0.0,0.0,0.0
N-33782,0.0,0.0,0.0,0.0,0.0
P-19218,0.0,0.0,0.0,0.0,0.0
P-45361,0.0,1.0,0.0,0.0,0.25
P-32583,0.0,0.0,0.0,0.0,0.0
P-37746,0.0,0.0,0.0,0.0,0.0
P-26446,0.0,0.0,0.0,0.0,0.0
P-25673,0.0,0.0,0.0,0.0,0.0
UT-29519,0.0,1.0,0.0,0.0,0.25
N-16532,0.0,0.0,0.0,0.0,0.0
P-09561,0.0,0.0,0.0,0.0,0.0
P-23157,0.0,0.0,0.0,0.0,0.0
N-32348,0.0,0.0,0.0,0.0,0.0
N-36217,0.0,0.0,0.0,0.0,0.0
P-07882,0.0,0.0,0.0,0.0,0.0
N-25079,0.0,0.0,1.0,0.0,0.25
P-37818,0.0,0.0,0.0,0.0,0.0
P-06570,0.0,0.0,0.0,0.0,0.0
N-07443,0.0,0.0,0.0,0.0,0.0
P-28414,0.0,0.0,0.0,0.0,0.0
N-15953,0.0,0.0,0.0,0.0,0.0
P-44618,0.0,0.0,0.0,0.0,0.0
P-40303,0.0,0.0,0.0,0.0,0.0
P-20377,1.0,1.0,0.0,0.0,0.5
N-21872,0.0,0.0,0.0,0.0,0.0
N-35199,0.0,0.0,0.0,0.0,0.0
P-28191,0.0,0.0,0.0,0.0,0.0
N-03603,0.0,0.0,0.0,0.0,0.0
P-37441,0.0,0.0,0.0,0.0,0.0
N-19833,0.0,0.0,0.0,0.0,0.0
P-38592,0.0,0.0,0.0,0.0,0.0
N-32896,0.0,0.0,0.0,0.0,0.0
N-08424,0.0,0.0,0.0,0.0,0.0
P-19963,0.0,0.0,0.0,0.0,0.0
P-34179,0.0,0.0,0.0,0.0,0.0
P-42128,0.0,0.0,1.0,0.0,0.25
P-22659,0.0,0.0,0.0,0.0,0.0
N-27118,0.0,0.0,0.0,0.0,0.0
P-47226,0.0,0.0,0.0,0.0,0.0
N-27749,0.0,0.0,0.0,0.0,0.0
P-46924,0.0,0.0,0.0,0.0,0.0
P-34489,0.0,0.0,0.0,0.0,0.0
P-36208,0.0,0.0,0.0,0.0,0.0
P-45678,0.0,0.0,0.0,0.0,0.0
P-27818,0.0,0.0,0.0,0.0,0.0
P-14131,0.0,0.0,0.0,0.0,0.0
N-29163,0.0,0.0,0.0,0.0,0.0
N-31664,0.0,0.0,0.0,0.0,0.0
UT-41624,0.0,1.0,0.0,0.0,0.25
P-16652,1.0,0.0,0.0,0.0,0.25
N-35440,0.0,1.0,0.0,0.0,0.25
N-08811,0.0,0.0,0.0,0.0,0.0
N-10711,0.0,0.0,0.0,0.0,0.0
N-35215,0.0,0.0,0.0,0.0,0.0
P-49128,0.0,0.0,0.0,0.0,0.0
N-24728,0.0,0.0,0.0,0.0,0.0
N-35755,0.0,0.0,0.0,0.0,0.0
P-12775,0.0,0.0,0.0,0.0,0.0
N-07840,0.0,0.0,0.0,0.0,0.0
P-21689,0.0,0.0,0.0,0.0,0.0
N-13733,0.0,0.0,0.0,0.0,0.0
P-37431,0.0,0.0,0.0,0.0,0.0
N-28846,0.0,0.0,0.0,0.0,0.0
N-17785,0.0,0.0,0.0,0.0,0.0
P-26620,0.0,0.0,0.0,0.0,0.0
N-07293,0.0,0.0,1.0,0.0,0.25
N-31970,0.0,0.0,0.0,0.0,0.0
N-05969,0.0,0.0,0.0,0.0,0.0
P-23620,0.0,0.0,0.0,0.0,0.0
N-00103,0.0,0.0,0.0,0.0,0.0
N-06285,0.0,0.0,0.0,0.0,0.0
P-11978,0.0,0.0,0.0,0.0,0.0
N-37696,0.0,0.0,0.0,0.0,0.0
P-43650,0.0,0.0,0.0,0.0,0.0
N-29541,0.0,0.0,0.0,0.0,0.0
N-30320,0.0,0.0,0.0,0.0,0.0
P-34516,0.0,0.0,0.0,0.0,0.0
N-33235,0.0,0.0,0.0,0.0,0.0
N-04918,0.0,0.0,0.0,0.0,0.0
P-49421,0.0,0.0,0.0,0.0,0.0
P-50588,0.0,0.0,0.0,0.0,0.0
P-06286,0.0,0.0,0.0,0.0,0.0
N-35844,0.0,0.0,1.0,0.0,0.25
N-30665,0.0,1.0,0.0,0.0,0.25
P-09137,0.0,0.0,0.0,0.0,0.0
N-01471,0.0,0.0,0.0,0.0,0.0
N-25171,0.0,0.0,0.0,0.0,0.0
UT-34543,0.0,0.0,0.0,0.0,0.0
P-37769,0.0,0.0,0.0,0.0,0.0
P-13593,1.0,1.0,1.0,0.0,0.75
N-26940,0.0,0.0,0.0,0.0,0.0
N-13940,0.0,0.0,0.0,0.0,0.0
P-29990,0.0,0.0,0.0,0.0,0.0
P-04177,0.0,0.0,0.0,0.0,0.0
P-04873,0.0,0.0,0.0,0.0,0.0
P-49369,0.0,0.0,0.0,0.0,0.0
P-16507,0.0,0.0,0.0,0.0,0.0
P-15224,0.0,0.0,0.0,0.0,0.0
P-32262,0.0,0.0,1.0,0.0,0.25
P-23953,0.0,0.0,0.0,0.0,0.0
P-17353,0.0,0.0,0.0,0.0,0.0
P-24429,0.0,0.0,0.0,0.0,0.0
P-03720,0.0,0.0,0.0,0.0,0.0
P-46904,0.0,0.0,0.0,0.0,0.0
N-15611,0.0,0.0,0.0,0.0,0.0
N-12326,0.0,0.0,0.0,0.0,0.0
P-42420,0.0,0.0,0.0,0.0,0.0
P-34732,0.0,0.0,0.0,0.0,0.0
N-13534,0.0,0.0,0.0,0.0,0.0
N-14675,0.0,0.0,0.0,0.0,0.0
N-18800,0.0,0.0,0.0,0.0,0.0
P-35016,0.0,0.0,0.0,0.0,0.0
N-21264,0.0,0.0,0.0,0.0,0.0
P-41315,0.0,0.0,0.0,0.0,0.0
P-18315,0.0,0.0,0.0,0.0,0.0
P-50952,0.0,0.0,0.0,0.0,0.0
N-20597,0.0,0.0,0.0,0.0,0.0
P-09829,0.0,0.0,0.0,0.0,0.0
P-23408,0.0,0.0,0.0,0.0,0.0
P-31381,0.0,0.0,0.0,0.0,0.0
N-17681,0.0,0.0,0.0,0.0,0.0
P-50568,1.0,1.0,0.0,0.0,0.5
P-35011,0.0,0.0,0.0,0.0,0.0
P-43190,0.0,1.0,0.0,0.0,0.25
P-22918,0.0,0.0,0.0,0.0,0.0
N-29277,0.0,0.0,0.0,0.0,0.0
N-05377,0.0,0.0,0.0,0.0,0.0
N-02209,0.0,0.0,0.0,0.0,0.0
N-10157,0.0,0.0,0.0,0.0,0.0
P-23752,0.0,0.0,1.0,0.0,0.25
P-22048,0.0,0.0,0.0,0.0,0.0
P-22613,0.0,0.0,0.0,0.0,0.0
P-43463,0.0,0.0,0.0,0.0,0.0
P-15065,0.0,0.0,0.0,0.0,0.0
N-19960,0.0,0.0,0.0,0.0,0.0
N-37129,0.0,0.0,0.0,0.0,0.0
N-09567,0.0,0.0,0.0,0.0,0.0
P-44439,0.0,0.0,0.0,0.0,0.0
N-10699,0.0,0.0,0.0,0.0,0.0
P-50359,0.0,0.0,0.0,0.0,0.0
P-27338,0.0,0.0,0.0,0.0,0.0
P-49452,0.0,0.0,0.0,0.0,0.0
P-26290,0.0,0.0,0.0,0.0,0.0
P-25893,0.0,0.0,0.0,0.0,0.0
P-31961,1.0,0.0,0.0,0.0,0.25
P-21129,0.0,0.0,0.0,0.0,0.0
P-35238,0.0,0.0,0.0,0.0,0.0
N-22720,0.0,0.0,0.0,0.0,0.0
P-22944,0.0,0.0,0.0,0.0,0.0
N-15614,0.0,0.0,0.0,0.0,0.0
P-27988,0.0,0.0,0.0,0.0,0.0
P-42033,0.0,0.0,0.0,0.0,0.0
P-30055,0.0,0.0,0.0,0.0,0.0
N-28173,0.0,0.0,0.0,0.0,0.0
N-32549,0.0,1.0,0.0,0.0,0.25
P-50305,0.0,0.0,0.0,0.0,0.0
P-33416,0.0,0.0,0.0,0.0,0.0
N-17795,0.0,0.0,0.0,0.0,0.0
P-20697,0.0,0.0,0.0,0.0,0.0
N-25959,0.0,0.0,0.0,0.0,0.0
P-10069,0.0,0.0,0.0,0.0,0.0
N-02625,0.0,0.0,0.0,0.0,0.0
N-05793,0.0,0.0,0.0,0.0,0.0
N-08165,0.0,0.0,0.0,0.0,0.0
P-16835,0.0,0.0,0.0,0.0,0.0
N-37682,0.0,0.0,0.0,0.0,0.0
P-15449,0.0,0.0,0.0,0.0,0.0
N-14519,0.0,0.0,0.0,0.0,0.0
N-24674,0.0,0.0,0.0,0.0,0.0
N-30557,0.0,0.0,0.0,0.0,0.0
N-09799,0.0,0.0,0.0,0.0,0.0
P-44700,0.0,0.0,0.0,0.0,0.0
N-03384,0.0,0.0,0.0,0.0,0.0
P-43635,0.0,0.0,1.0,0.0,0.25
N-15774,0.0,0.0,0.0,0.0,0.0
N-07719,0.0,0.0,0.0,0.0,0.0
N-04586,0.0,0.0,0.0,0.0,0.0
N-22856,0.0,0.0,0.0,0.0,0.0
N-17026,0.0,0.0,0.0,0.0,0.0
P-40426,0.0,0.0,0.0,0.0,0.0
P-44474,0.0,0.0,0.0,0.0,0.0
N-18718,0.0,0.0,0.0,0.0,0.0
N-30891,0.0,0.0,0.0,0.0,0.0
P-32051,0.0,0.0,0.0,0.0,0.0
N-11758,0.0,0.0,0.0,0.0,0.0
P-29858,0.0,0.0,0.0,0.0,0.0
N-06349,0.0,0.0,0.0,0.0,0.0
P-20369,0.0,0.0,0.0,0.0,0.0
P-01442,0.0,0.0,0.0,0.0,0.0
P-22281,0.0,0.0,0.0,0.0,0.0
N-37062,0.0,0.0,0.0,0.0,0.0
N-14128,0.0,0.0,0.0,0.0,0.0
P-30971,0.0,0.0,0.0,0.0,0.0
N-20977,0.0,0.0,0.0,0.0,0.0
P-19647,0.0,0.0,0.0,0.0,0.0
N-31487,0.0,0.0,0.0,0.0,0.0
N-07646,0.0,0.0,0.0,0.0,0.0
N-15732,0.0,0.0,0.0,0.0,0.0
P-29606,0.0,0.0,0.0,0.0,0.0
N-27477,0.0,0.0,0.0,0.0,0.0
P-30345,0.0,0.0,0.0,0.0,0.0
P-38655,0.0,0.0,0.0,0.0,0.0
P-44387,0.0,0.0,0.0,0.0,0.0
N-14926,0.0,0.0,0.0,0.0,0.0
P-41823,0.0,0.0,0.0,0.0,0.0
P-11331,0.0,0.0,0.0,0.0,0.0
P-46325,0.0,0.0,0.0,0.0,0.0
P-35570,0.0,0.0,0.0,0.0,0.0
P-13891,0.0,1.0,0.0,0.0,0.25
P-45740,0.0,0.0,0.0,0.0,0.0
N-12929,0.0,0.0,0.0,0.0,0.0
P-31196,0.0,0.0,0.0,0.0,0.0
N-30011,0.0,0.0,0.0,0.0,0.0
N-28277,0.0,0.0,0.0,0.0,0.0
N-06188,0.0,0.0,0.0,0.0,0.0
P-42322,0.0,0.0,0.0,0.0,0.0
P-45588,0.0,0.0,0.0,0.0,0.0
N-28790,0.0,0.0,0.0,0.0,0.0
P-47524,0.0,1.0,1.0,0.0,0.5
N-20685,0.0,0.0,0.0,0.0,0.0
P-06439,0.0,0.0,0.0,0.0,0.0
P-28632,0.0,0.0,0.0,0.0,0.0
N-20671,0.0,0.0,0.0,0.0,0.0
N-04068,0.0,0.0,0.0,0.0,0.0
P-48244,0.0,0.0,0.0,0.0,0.0
P-47008,0.0,0.0,0.0,0.0,0.0
N-26637,0.0,0.0,0.0,0.0,0.0
P-26004,0.0,0.0,0.0,0.0,0.0
P-36022,0.0,1.0,0.0,0.0,0.25
P-33085,0.0,0.0,0.0,0.0,0.0
P-36427,0.0,0.0,0.0,0.0,0.0
N-31138,0.0,0.0,1.0,0.0,0.25
N-37590,0.0,0.0,0.0,0.0,0.0
UT-13171,1.0,1.0,0.0,0.0,0.5
P-11274,0.0,0.0,0.0,0.0,0.0
N-33085,0.0,0.0,1.0,0.0,0.25
P-16126,0.0,0.0,0.0,0.0,0.0
P-26179,0.0,0.0,0.0,0.0,0.0
P-35524,0.0,0.0,0.0,0.0,0.0
UT-29809,0.0,1.0,0.0,0.0,0.25
N-01656,0.0,0.0,0.0,0.0,0.0
N-36885,0.0,0.0,0.0,0.0,0.0
P-01093,0.0,0.0,0.0,0.0,0.0
N-11487,0.0,0.0,0.0,0.0,0.0
N-21502,0.0,0.0,0.0,0.0,0.0
P-00283,0.0,1.0,0.0,0.0,0.25
P-43272,0.0,0.0,0.0,0.0,0.0
P-47411,0.0,0.0,0.0,0.0,0.0
N-14779,0.0,0.0,0.0,0.0,0.0
P-45656,0.0,0.0,0.0,0.0,0.0
P-30553,0.0,0.0,0.0,0.0,0.0
N-08000,0.0,0.0,0.0,0.0,0.0
UT-5577,1.0,0.0,0.0,0.0,0.25
N-09533,0.0,0.0,0.0,0.0,0.0
N-19879,0.0,0.0,0.0,0.0,0.0
N-02202,0.0,0.0,0.0,0.0,0.0
N-29906,0.0,0.0,0.0,0.0,0.0
N-13517,0.0,0.0,0.0,0.0,0.0
P-41436,0.0,0.0,1.0,0.0,0.25
P-51391,0.0,0.0,0.0,0.0,0.0
P-30234,0.0,0.0,0.0,0.0,0.0
